postID	post date	post caption 
B8UpRCbHopI	2020-02-08 22:26:44	#Repost @ucbucukcafe  OZEL GUNLERINIZ Bizim icin OZELDIR..! OZEL GUNLERINIZ Bizim icin OZELDIR..! . [?] [?] [?] [?] [?] [?] [?] Sizleride bekleriz  @ucbucukcafe  . .  #tarif #coronavirus #evdehayatvar #fasfood #fellow #aksamyemegi #virus #bugunnepisirsem #takipedenitakipederim #evdekal #kucukyali #iyigeceler #kolaytatlitarifleri #comics #muhtesemtarifler #lezzetlitarifler #corona #enguzeltarifler #dugun #nisan #organizasyon #maltepe #pratiktarifler #tariflerim #hayatevesigar #saglikbakanligi #oncesaglik
B8Wzjc-n8l2	2020-02-09 18:35:00	#Repost @ucbucukcafe  OZEL GUNLERINIZ Bizim icin OZELDIR..!   OZEL GUNLERINIZ Bizim icin OZELDIR..! . [?] [?] [?] [?] [?] [?] [?] Sizleride bekleriz  @ucbucukcafe  . .  #tarif #coronavirus #evdehayatvar #fasfood #fellow #aksamyemegi #virus #bugunnepisirsem #takipedenitakipederim #evdekal #kucukyali #iyigeceler #kolaytatlitarifleri #comics #muhtesemtarifler #lezzetlitarifler #corona #enguzeltarifler #dugun #nisan #organizasyon #maltepe #pratiktarifler #tariflerim #hayatevesigar #saglikbakanligi #oncesaglik
B8YtWzKnDZY	2020-02-10 12:20:33	#Repost @ucbucukcafe  OZEL GUNLERINIZ Bizim icin OZELDIR..!   OZEL GUNLERINIZ Bizim icin OZELDIR..! . [?] [?] [?] [?] [?] [?] [?] Sizleride bekleriz  @ucbucukcafe  . .  #pisi #tarif #firindatavuk #lezzetlerimiz #sunumlariniz #sunumvetarif #onlinelezzetler #sahanesunumlar #hamurisi #salatalar #tarifdefterim #hamurisi #mutfaktasolenvar #mislezzetler #derlemetarifler #corbatarifleri #videoluyemektarifleri #firinyemekleri #bugunnepisirsem #arasicaklar #kolayyemektarifleri #tavukyemekleri #tencereyemegim #etliyemekler #sicakyemekler #anayemek #tencereyemekleri
B8zVzlBH_m4	2020-02-20 20:31:59	Cafe Ucbucuk Ailesi olarak buyumeye devam ediyoruz.. [?] . .  #Repost @ucbucukcafe  OZEL GUNLERINIZ Bizim icin OZELDIR..! . [?] [?] [?] [?] [?] [?] [?] Sizleride bekleriz  @ucbucukcafe  . .  #tarif #coronavirus #evdehayatvar #fasfood #fellow #aksamyemegi #virus #bugunnepisirsem #takipedenitakipederim #evdekal #kucukyali #iyigeceler #kolaytatlitarifleri #comics #muhtesemtarifler #lezzetlitarifler #corona #enguzeltarifler #dugun #nisan #organizasyon #maltepe #pratiktarifler #tariflerim #hayatevesigar #saglikbakanligi #oncesaglik
B810mbkHU2x	2020-02-21 19:43:16	Dogum gununuz kutlu olsun  Cafe Ucbucuk Ailesi olarak sizlerle buyumeye devam ediyoruz.. [?] .  #Repost @ucbucukcafe  OZEL GUNLERINIZ Bizim icin OZELDIR..!  @ucbucukcafe  . [?] [?] [?] [?] [?] [?] [?] Sizleride bekleriz  @ucbucukcafe  . .  #tarif #coronavirus #evdehayatvar #fasfood #fellow #aksamyemegi #virus #bugunnepisirsem #suriye #evdekal #kucukyali #iyigeceler #kolaytatlitarifleri #comics #muhtesemtarifler #lezzetlitarifler #corona #enguzeltarifler #dugun #nisan #organizasyon #maltepe #pratiktarifler #tariflerim #hayatevesigar #saglikbakanligi #oncesaglik
B814fTyHXY3	2020-02-21 20:14:16	#Repost @ucbucukcafe  OZEL GUNLERINIZ Bizim icin OZELDIR..!  @ucbucukcafe  @ucbucukcafe  . [?] [?] [?] [?] [?] [?] [?] Sizleride bekleriz  @ucbucukcafe  . .  #pisi #tarif #firindatavuk #lezzetlerimiz #sunumlariniz #sunumvetarif #onlinelezzetler #sahanesunumlar #hamurisi #salatalar #tarifdefterim #hamurisi #mutfaktasolenvar #mislezzetler #derlemetarifler #corbatarifleri #videoluyemektarifleri #firinyemekleri #bugunnepisirsem #arasicaklar #kolayyemektarifleri #tavukyemekleri #tencereyemegim #etliyemekler #sicakyemekler #anayemek #tencereyemekleri
B9AnLKMBmg9	2020-02-26 00:16:15	#repost  Sevgili dostlarr;  Paylasimlarimi begenerek, yorum yaparak ve arkadaslarinizi etiketleyerek, sayfamiza  destek olabilirsiniz . _______________________________________________ SEVDIKLERINIZI ETIKETLEYEBILIRSINIZ  . [?] [?] [?] [?] [?] [?] [?] Sizleride bekleriz  @ucbucukcafe  . .  #pisi #tarif #firindatavuk #lezzetlerimiz #sunumlariniz #sunumvetarif #onlinelezzetler #sahanesunumlar #hamurisi #salatalar #tarifdefterim #hamurisi #mutfaktasolenvar #mislezzetler #derlemetarifler #corbatarifleri #videoluyemektarifleri #firinyemekleri #bugunnepisirsem #arasicaklar #kolayyemektarifleri #tavukyemekleri #tencereyemegim #etliyemekler #sicakyemekler #anayemek #tencereyemekleri
B7TW7OMpyVk	2020-01-14 14:03:02	Share the music you love #corona #coronavirus #coronavirusu Upcoming track from @ibluestone and @janburtonuk - rule the world  taken from #abgt350 in prague @anjunabeats @abgrouptherapy @jonogrant @tonymcguinness @paavoab @aboveandbeyond @trancefamilyleb #aboveandbeyond  #grouptherapy #abgt #abgt350 #song #track #asot #astateoftrance #trance #music #trancemusic #trancefamily #trancefamilyleb #astateoftrance #puretrance #upliftingtrance #progressivetrance #techtrance #bigroomtrance #djlife #djlifestyle #nightlife #clubbing #clublife #beirut #beirutlebanon #beirutlife
B8MDDT2Huck		
B8FxETNHShm		
B753hIaHHPQ	2020-01-29 12:51:56	He will stabilize your mind
B7vogSpnc8Y		
B9FlSFApHBN	2020-02-27 22:33:16	#himnaeyodaehanmingug urineun igyeonael su issda! #mask #coronavirus #protectyourbody #wearthemask #maseukeu #koronamulricija #covid_19 #protectyourself #kf94maseukeu #kf94
B8fBnfFJXJM		
B8eHQRsJwhn		
B9HuNtbJajI		
B9Am5DcJaF2		
B89oBCqp5yZ		
B8yIA_9pgo-		
B8oDkinpRzq		
B8oDg8FpRW8		
B8RHe7OF0Ub	2020-02-07 13:32:22	WANGIAN GAHARU XX MEN FOR HIM   HARGA: RM100 ( 4ML)  Takkan nak tgk jerr,  grab la untuk yang tersayang   Sebarang pertanyaan/ order :  www.wasap.my/+60166237624  #MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibes
B8pnxqfpO_K		
B8RHaxWFdxD	2020-02-07 13:31:48	#MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibesonly
B8RHWzQlFiU	2020-02-07 13:31:16	#MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibes
B8RHPSelw1p	2020-02-07 13:30:14	WANGIAN GAHARU XX MEN FOR HIM   #MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibes
B8RHDQclCRp	2020-02-07 13:28:36	[?]Special Bukhoor Asli MRSOL [?]Berat: 50gram [?]Harga: RM200   Sebarang pertanyaan/ order :  www.wasap.my/+60166237624  #MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibes
B8RHB1OlE6N	2020-02-07 13:28:24	#MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibes
B8RG_DvFwjp	2020-02-07 13:28:01	#MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibes
B8RG4lulvuy	2020-02-07 13:27:08	[?]Special Bukhoor Asli MRSOL dah ready stokk!  #MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibes
B8RGy9kF16Y	2020-02-07 13:26:22	WANGIAN GAHARU XFACTOR FOR HIM   HARGA: RM100 ( 4ML)  Takkan nak tgk jerr,  grab la untuk yang tersayang   Sebarang pertanyaan/ order :  www.wasap.my/+60166237624 www.wasap.my/+60196678177  #MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibes
B8RGwm2lhtz	2020-02-07 13:26:03	#MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibesonly
B8RGsQ7FD5p	2020-02-07 13:25:27	#MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibesonly
B8RGogDl0Vf	2020-02-07 13:24:56	WANGIAN GAHARU XFACTOR FOR HIM   #MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibesonly
B8RGgadlE3g	2020-02-07 13:23:50	WANGIAN GAHARU PERMATA BIRU HARGA: RM250 (5ML)  Takkan nak tgk jerr,  grab la untuk yang tersayang   Sebarang pertanyaan/ order :  www.wasap.my/+60166237624  #MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibes
B8RGe82FvL8	2020-02-07 13:23:38	#MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibes
B8RGbdplY4I	2020-02-07 13:23:10	#MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibesonly
B9EAaNPhDn0		
B8RGRY7Flxv	2020-02-07 13:21:47	WANGIAN GAHARU PERMATA BIRU  #MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibesonly
B8RFoIBlR3Q	2020-02-07 13:16:09	WANGIAN PATI GAHARU ETERNITY LOVE   #MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibesonly
B8RFrmiFDar	2020-02-07 13:16:38	#MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibesonly
B8RFzq-lZSL	2020-02-07 13:17:44	#MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibes
B8RF1p8FRnM	2020-02-07 13:18:00	WANGIAN PATI GAHARU ETERNITY LOVE  HARGA: RM100 (4ML)   Takkan nak tgk jerr,  grab la untuk yang tersayang   Sebarang pertanyaan/ order :  www.wasap.my/+60166237624  #MRSOL #secretoflove  #patigaharu #perfumegaharu #balmgaharu #tehgaharuhaherba #produkgaharu #pokokgaharu #bukhoorkayugaharu #herbagaharu #sabungaharu #coronavirus #wuhanvirus #herbagaharu #coronavirus #neelofa #murahmurah #islamicquotes #goodvibesonly
B7CNf8WosmQ	2020-01-07 22:04:56	" Ya tenemos gobierno, pero el show no ha hecho mas que empezar. ***  Los partidos acusan de falta de autocritica a sus adversarios, los periodistas dicen que ""para los politicos la autocritica es criticar al otro""... pero, ?la tiene el periodismo? ***  Se hacen los ofendiditos cuando no les invitan a una rueda de prensa, y repiten aquello de ""somos los intermediarios entre la clase politica y el pueblo"" pero el periodismo ha fracasado en esa mision. ***  La transparencia esta muy bien y es necesaria, pero cuando sabes que los invitados a la fiesta van a malmeter en lugar de informar... se te quitan las ganas. ***  En las tertulias mananeras te regalan su coctel de prejuicios con un chorrito de argumentario de partido y unos cubitos de encuestas heladas... ?pero leer cuarenta paginas y explicarlas a la gente? !Ni hablar que luego hay que poner la mano para cobrar! ***  Toda la mierda que tragaste estas navidades, y la que tragaras, toda esa crispacion y toxicidad... puedes ahorrartela leyendo el puto Pacto de Gobierno entre el PSOE y Unidas Podemos. Link en BIO. ***  En cuanto salio publicado me lei las primeras 10 paginas, y aunque aun no he podido terminarlo, me basto para comprobar que de cada seis ""periodistas tertulianos"", solo uno demostraba haberlo leido. ***  A veces algunos programas de variedades hacen mejor periodismo que muchos de presunto ""analisis politico"". ***  Vineta cedida por @J_R_Mora publicada el 3 de Abril de 2019 en @CTXT_es *** #Periodismo #Pacto #negociacion #gobierno #transparencia #calidad #analisis #polemica #periodistas #politica"
B7Rer_9oyOV	2020-01-13 20:23:44	" ?Que medidas crees mas urgentes para el nuevo gobierno? ***  Arriba tienes un ""mini resumen"" de cuatro diapositivas con las 19 propuestas del apartado de ""Empleo"" del nuevo pacto de gobierno. *** [?][?] De ellas, escoge las 5 que creas mas prioritarias, para llevar a cabo en las primeras semanas de legislatura. ***  Y si no te gusta ninguna de ellas, ?cuales cinco te parecen las peores? ***  Tras tanto tiempo en un limbo con un gobierno en funciones, hay muchas cosas pendientes que resolver, pero ?son las mas ""nombradas en campana"" las mas necesarias? *** #Programa #Pacto #Gobierno #Trabajo #Empleo #paro #laboral #salario #funcionarios #Espana"
B7jf68Eouv-	2020-01-20 20:20:51	" Cuando te cuentan lo del ""Pin Parental"" te dicen los motivos de las familias y los partidos pero, ?y los derechos de los ninos? ***  No estamos hablando sobre el derecho a decidir las actividades extraescolares, que ya existe y funciona. El ""Pin Parental"" pretende ir mas alla. Se trata de cuando el derecho de los padres a ""crear a sus hijos a su imagen y semejanza"" va contra los derechos de los menores. Segun la agencia de noticias EFE: ""la propuesta de VOX para que los padres den su consentimiento a actividades con contenidos morales o sexuales"". ***  Art. 27.2 de la Constitucion: ""La educacion tendra por objeto el pleno desarrollo de la personalidad humana en el respeto a los principios democraticos de convivencia y a los derechos y libertades fundamentales."" ***  Hay una gran diferencia entre decidir sobre actividades que ""solo"" buscan ampliar el curriculum y aquellas orientadas a protegerlos. Las primeras son prescindibles, las segundas no. ***  Creo que los ninos tienen derecho a saber identificar, evitar y denunciar cualquier maltrato o abuso, aunque sus padres crean que en algunos casos esta bien maltratar. *** Creo que tambien tienen derecho a saber como evitar un contagio de Enfermedades de Transmision Sexual, aunque sus padres no quieran. ***  Hay muchos otros casos en los que si carece de formacion adecuada el nino puede correr peligro o poner en peligro a los demas. ***  El terreno familiar siempre estuvo abonado para que los discursos de odio y la indefension de la infancia se transmitan de unas generaciones a otras. ***  Pero como hay demasiadas noticias sobre sus consecuencias, el sistema educativo intenta dar pasos para evitarlo. Y claro, a algunos esto les agua la fiesta. ***  No por casualidad, la presidenta de VOX de Madrid ha sido investigada por un posible ""delito de incitacion al odio"" al celebrar un acto de campana electoral del 10N frente a un centro de menores en Sevilla. ***  El debate es mas facil si nos centramos en los derechos de la infancia. ***  Vineta de @j_r_mora publicada en @ctxt_es *** #PinParental #Educacion #infancia #ideologia #politica #vox #odio #constitucion #Solidaridad #Espana"
B7rEQwAhnXV	2020-01-23 18:57:01	" Pero Utah, ?por que una nutria? Hace un tiempo, mientras veia el documental ""Planeta Azul"" de la @BBC , descubri la emocionante vida social de las nutrias. ***  Son unos bichos peludos, adorables y estridentes como peluches de los que si apretas suena un pitidillo, pero cuando entro en escena el cocodrilo me tape la cara para no ver el miserable final que les esperaba. *** [?] Lo que vi a continuacion, fue una revelacion que ha vertebrado gran parte de lo que he leido, escrito y publicado en estos anos. *** ?Que te parece el instinto de las nutrias? ***  Cocodrilo cortesia de @angelo_giordano *** #Blog #principios #nutria #instinto #escriboluegoexisto #cocodrilo #Activista #Espana"
B74BekNoUOU	2020-01-28 19:38:53	 15 Propuestas sobre Educacion y Universidades, ?cuales son las mas urgentes? *** [?] Escribe tus cinco preferidas en los comentarios. ***  Algunas de las que publicamos sobre trabajo ya fueron aprobadas la semana pasada, !ojo a las noticias!  *** #educacion #pacto #gobierno #negociacion #universidad #tasas #programa #legislatura #Espana
B89h4RtI1S1	2020-02-24 19:29:36	" Suspender el Carnaval es solo la punta del iceberg, cancelar las clases, una anecdota. *  El pasado enero fue el mas calido desde 1879, y en febrero superamos los 20o en la Antartida... pero sin dramas. * [?] ?Que este fin de semana en Canarias respiramos uno de los aires mas contaminados del mundo? Pues nada, un meme doblado por el influencer de turno y todos a armarla a la calle Castillo. *  Y es que aqui somos asi, nada mejor para celebrar lo que nos estamos cargando que una buena dosis de reggaeton mientras abonamos el suelo con cientos de toneladas de basura, !que suerte vivir aqui! *  Tras el estreno del corto ""Unpackaging"" de @Zireja , los asistentes reflexionamos sobre el problema y sus culpables: Empresas, gobiernos, individuos... pero frente a la pregunta ""como lo arreglamos"" se presentaron pocas respuestas. *  Seamos sensatos, cada ano aumentan las Cumbres del Clima y los acuerdos firmados entre paises, pero los vetos continuan y las emisiones no disminuyen. *  ?Acaso depende de EEUU y China que tu contamines menos? La mejor arma que tienes es tu consumo. *  Si las empresas y paises que aceleran el desastre ven como sus productos bajan las ventas, no les quedara mas remedio que reaccionar y adaptarse. *  ?Que haces en tu dia a dia para que tu consumo contamine menos? * #carnavaldetenerife #contaminacion #basura #plastico #consumo #medioambiente #empaquetado #residuos #clima #compromiso #Espana"
